name,series,family,mode,compiler,precision,precision_group,core,variant,lmul,mc,nc,nr,ku,kc,threads,x100_threads,a100_threads,a100_share,matrix_order,iterations,tile_size,status,mflops,avg_time_s,elapsed_s,instructions,l1_loads,l1_load_misses,command,file
gemm_hetero_rvv_ime_8_gcc_fp16_x8_a8_share90_n2000,baseline,hetero,rvv_ime,gcc,fp16,fp16,,rvv_ime_m8,8,,,,,,,8,8,90,2000,,,unknown,,,0.030237410,56297055,23414039,109938,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/fp16/gemm_hetero_rvv_ime_8 10 2000 8,results/gemm_hetero_rvv_ime_8_gcc_fp16_x8_a8_share90_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share0_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,0,2000,10,16,valid,6465.152733,2.474806,27.325910399,243862991161,88605617633,91731476,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share0_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,100,2000,10,16,valid,5045.339317,3.171244,35.046489495,62447918555,22651032191,22002441624,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share100_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share10_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,10,2000,10,16,valid,6674.094387,2.397329,26.393895595,225746773922,82022808945,2296259802,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share10_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share20_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,20,2000,10,16,valid,6644.686320,2.407939,26.585309346,207689397417,75447268451,4499459545,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share20_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share30_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,30,2000,10,16,valid,6698.719516,2.388516,26.430940264,189604431324,68870883015,6702846988,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share30_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share40_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,40,2000,10,16,valid,6686.055060,2.393040,26.437238643,171373656555,62243956679,8912990836,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share40_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share50_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,50,2000,10,16,valid,6801.261357,2.352505,25.977330283,153430432767,55721906005,11112421094,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share50_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share60_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,60,2000,10,16,valid,6796.409563,2.354184,25.973527249,134650666856,48881723405,13312555042,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share60_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share70_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,70,2000,10,16,valid,6267.239075,2.552958,28.197616524,116805424214,42408230489,15487691355,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share70_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share80_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,80,2000,10,16,valid,5772.519288,2.771753,30.618139677,98608221250,35801398019,17657484484,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share80_n2000.txt
gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share90_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m1,1,,,,,,,8,8,90,2000,10,16,valid,5356.823357,2.986845,32.902955575,80553371018,29238863441,19828765447,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_double_x8_a8_share90_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share0_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,0,2000,10,16,valid,6709.993702,2.384503,26.338583119,123027847717,88660767856,371849957,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share0_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,100,2000,10,16,valid,5017.650188,3.188744,35.294743898,32483069716,22838492367,22002584539,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share100_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share10_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,10,2000,10,16,valid,6836.330118,2.340437,25.817792678,113962289758,82071864294,2552557334,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share10_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share20_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,20,2000,10,16,valid,6809.789398,2.349559,25.888933488,104944323022,75506232733,4736909948,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share20_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share30_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,30,2000,10,16,valid,6895.251780,2.320437,25.673236263,95810616635,68899627067,6913198671,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share30_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share40_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,40,2000,10,16,valid,6917.988207,2.312811,25.568228544,86844866940,62361290681,9095566246,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share40_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share50_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,50,2000,10,16,valid,7078.530703,2.260356,25.033271333,77861775785,55793300615,11263383465,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share50_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share60_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,60,2000,10,16,valid,7002.197419,2.284997,25.308041245,68081266712,48924197707,13444406341,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share60_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share70_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,70,2000,10,16,valid,6443.534056,2.483109,27.525222375,59510616068,42535850167,15587280675,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share70_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share80_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,80,2000,10,16,valid,5831.052782,2.743930,30.356896895,50592089533,36008888925,17726422598,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share80_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share90_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,90,2000,10,16,valid,5496.058647,2.911177,32.184150717,41393387635,29363554309,19860709858,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share90_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share0_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,0,2000,10,16,valid,6596.232922,2.425627,26.834240042,62256889508,88558441404,116872349,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share0_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,100,2000,10,16,valid,6900.879907,2.318545,25.627394307,17395827112,23150418919,22003735525,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share100_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share10_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,10,2000,10,16,valid,6728.475847,2.377953,26.197987199,57838709128,82058393009,2319304549,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share10_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share20_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,20,2000,10,16,valid,6922.788169,2.311208,25.502729691,53305582982,75497677039,4516000950,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share20_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share30_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,30,2000,10,16,valid,7115.107014,2.248736,24.874932503,48899342059,68974838820,6713843871,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share30_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share40_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,40,2000,10,16,valid,7282.185504,2.197143,24.247140949,44442577712,62450410050,8918035945,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share40_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share50_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,50,2000,10,16,valid,7458.128529,2.145310,23.772569504,39769154539,55830906828,11117726205,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share50_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share60_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,60,2000,10,16,valid,7670.375251,2.085947,23.021622120,35354099690,49313954051,13318634738,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share60_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share70_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,70,2000,10,16,valid,7816.056189,2.047068,22.585418531,30959505659,42824843440,15497630128,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share70_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share80_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,80,2000,10,16,valid,7430.542545,2.153275,23.762555913,26411251944,36258188672,17666378537,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share80_n2000.txt
gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share90_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,90,2000,10,16,valid,7168.864812,2.231874,24.655169250,22077612731,29772969906,19834513840,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_clang_double_x8_a8_share90_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share0_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,0,2000,10,16,valid,6454.220634,2.478998,27.337454715,32290898953,89279134655,107040314,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share0_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,100,2000,10,16,valid,8773.957929,1.823578,20.197112242,9914264685,23263828764,22003515646,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share100_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share10_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,10,2000,10,16,valid,6895.526322,2.320345,25.650248028,29966821744,82648793792,2299045480,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share10_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share20_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,20,2000,10,16,valid,7300.555002,2.191614,24.337029569,27805648510,76071414194,4493283431,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share20_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share30_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,30,2000,10,16,valid,7786.003270,2.054970,22.754397416,25449198486,69418397675,6687976305,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share30_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share40_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,40,2000,10,16,valid,8207.625447,1.949407,21.609669144,23136458753,62794503895,8886577094,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share40_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share50_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,50,2000,10,16,valid,8778.632778,1.822607,20.281555448,20888720221,56178411098,11079290234,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share50_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share60_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,60,2000,10,16,valid,9576.767906,1.670710,18.493648647,18686355057,49593833266,13275789478,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share60_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share70_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,70,2000,10,16,valid,9667.561492,1.655019,18.335824723,15794959795,42740830276,15475175169,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share70_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share80_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,80,2000,10,16,valid,9766.601346,1.638236,18.043326987,14310330441,36435197853,17652758321,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share80_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share90_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,90,2000,10,16,valid,9093.539525,1.759491,19.586203228,12164816137,29874980593,19831651758,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share90_n2000.txt
gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share0_n2000,baseline,hetero,rvv_rvv,clang,float,fp32,,rvv_rvv_m1,1,,,,,,,8,8,0,2000,10,16,valid,13821.550648,1.157613,12.696475529,122772045409,44573355405,28674545,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/float/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share0_n2000.txt
gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,clang,float,fp32,,rvv_rvv_m1,1,,,,,,,8,8,100,2000,10,16,valid,8800.828233,1.818011,20.103637300,32398533758,11723975587,11001442367,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/float/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share100_n2000.txt
gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share10_n2000,baseline,hetero,rvv_rvv,clang,float,fp32,,rvv_rvv_m1,1,,,,,,,8,8,10,2000,10,16,valid,13908.777518,1.150353,12.687827422,113734167132,41279401936,1128989916,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/float/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share10_n2000.txt
gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share20_n2000,baseline,hetero,rvv_rvv,clang,float,fp32,,rvv_rvv_m1,1,,,,,,,8,8,20,2000,10,16,valid,14259.464128,1.122062,12.356672819,104586113089,37948775750,2231749560,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/float/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share20_n2000.txt
gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share30_n2000,baseline,hetero,rvv_rvv,clang,float,fp32,,rvv_rvv_m1,1,,,,,,,8,8,30,2000,10,16,valid,14271.209762,1.121138,12.352505887,95592328185,34679388965,3328759841,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/float/gemm_hetero_rvv_rvv_1 10 2000 16,results/gemm_hetero_rvv_rvv_1_clang_float_x8_a8_share30_n2000.txt
